"YYYYMMDD","SP000008027","SP000008181","SP000008202","SP000008215","SP000008280","SP000008410"
19980725,16.2,22,12.4,16.8,20.2,21.7
19980726,17,22.4,14.4,16.2,19.8,21.2
19980727,17.2,22.4,15.4,13.2,18.6,19.8
19980728,16,21.2,11.6,12,17.2,19.6
19980729,17.4,21.6,13,17,14.5,21.8
19980730,15,21,15.4,18,20.5,21.2
19980731,14,23,13.4,11.4,20.4,19.8
19980801,13.2,23.4,9.6,7.8,18.5,17.4
19980802,12.6,17.4,9.6,5.4,15,17.2
19980803,15.2,15.6,7.2,4.8,10.8,21.8
19980804,14.4,17.8,10,9.4,10.6,15.8
19980805,16.6,19,13,12.8,13.4,18.2
19980806,16.2,20.4,11.5,14.8,15.2,19
19980807,17.4,20.5,13.5,15.2,15.4,19
19980808,20.2,20,15.8,15.8,15.5,19.6
19980809,21,19.8,14.2,16.6,14.6,21
19980810,19.6,21.4,15.8,16.4,17.4,21
19980811,19.8,21,15.5,16.6,16.4,21.4
19980812,19,22,17.2,12.6,20.6,20.4
19980813,18.4,22.8,16.6,12,16.6,20
19980814,17.2,21.4,15,13.6,17.8,22.6
19980815,16.6,21,16.4,9.8,19.1,21.2
19980816,17.2,23.2,14.2,9.4,17,19
19980817,18.4,21.6,14.4,11,17.6,18.4
19980818,17,21,13.6,11.6,19.1,18.2
19980819,14.6,21,13.6,13.4,19,20.2
19980820,17.4,20,14.4,11.8,16.4,20.4
19980821,16.8,19.8,13.5,15.4,17.5,23.2
19980822,16.8,21,12.8,14.8,17.2,21.4
19980823,17.6,21,13.8,15.6,17.4,22.2
19980824,17.2,20.4,15,18.2,18,21
19980825,17.6,21.4,15.2,18.2,18.4,20
19980826,17.4,21.8,17.2,16.2,20.3,20.8
19980827,18.2,22.8,16.6,13.2,17.5,20
19980828,13,20,12,13,15.8,19
19980829,11.6,23.4,10,12,15.8,18
19980830,14.4,21.8,11.2,13.8,17.2,17.6
19980831,18.4,21.6,13.2,15.4,17,22.4
19980901,18,22.2,16.8,15.4,16.4,22.4
19980902,18.2,22.8,16,11.4,20.2,21.8
19980903,16.8,23,11.8,10,19.2,20.6
19980904,15.6,22.4,13.6,8.6,15.5,19
19980905,15,22,10.2,6,16.6,18
19980906,14.2,19,8.6,11,16.4,16.4
19980907,15.6,20.4,11.8,4.8,15,16.4
19980908,15.4,19.4,7.8,4.6,9.6,15.2
19980909,16.2,18.4,10.8,13.6,13.6,15.6
19980910,15.6,20.8,13,7.4,16.3,18
19980911,14.6,19,9.6,4.8,15.4,15
19980912,13,17,9.6,3,16.8,19
19980913,13,18,13.4,6.8,13.8,15.5
19980914,13.2,15.6,12.8,6.2,14.6,20
19980915,13.6,15.8,7,6.6,9,19.5
19980916,14.6,15.4,7.8,11.4,11.2,17.6
19980917,13,19,8.8,12.6,11.4,19.8
19980918,12.6,19,10,12.4,15.8,21.6
19980919,14.8,17,14.6,9.8,14.8,18.6
19980920,17.4,16,14.5,9.4,13.6,16.8
19980921,16.4,16.8,11.8,7.4,13,18.6
19980922,15.8,15.4,12.8,5.4,12,17.8
19980923,14.6,18,11,5.8,14.5,17.6
19980924,13.8,17,8,4.4,13,16
19980925,17.2,17.6,10.4,3.6,13.5,17
19980926,16,16,8,0,13.4,17
19980927,15.5,17,8.4,3.4,11.6,16
19980928,14.2,16,11.6,5.4,14.2,18.2
19980929,13.8,15.8,13,5,13.6,18
19980930,11,14.6,8.4,1,11.6,15.2
19981001,11.2,13,7.5,0.2,9,13.5
19981002,10.4,14.5,6,1.6,7.4,10.2
19981003,13,14,5,2.6,4.8,9.8
19981004,11.8,14.8,9.5,3.6,9.8,16
19981005,11,11.6,8,-0.2,8,12.8
19981006,9.3,11.6,6.8,1,5.6,10
19981007,9.6,11.6,5,-0.6,5.4,10.4
19981008,10,12,3.2,-1,4.8,8.2
19981009,10.6,12,3.8,-0.8,3.4,8.2
19981010,10.8,11.4,3,0.4,3.4,9
19981011,12,13.2,4,2.6,9.4,9.4
19981012,11,15,4.8,6,7.2,10.2
19981013,11,14.6,8.6,6,6.5,12
19981014,9.8,12.4,5,8.2,9.8,12.8
19981015,10.6,13,6.4,8.2,6.8,13.8
19981016,10.9,12.4,7,7,8.6,13.2
19981017,12.9,15,6.6,6.4,8.4,13
19981018,10.6,16.6,7,-0.6,8.4,11
19981019,9.2,12.4,3,-1.6,7.4,7.8
19981020,9.8,9.4,0.4,-1.2,2.5,6
19981021,11.7,9.4,0.4,5.6,0.9,4.8
19981022,14.6,12,1,5.4,6.6,7
19981023,16.6,12,3.6,7,2.6,7.2
19981024,15,13.6,6.8,6.6,5.2,7
19981025,11.3,17.8,11.4,3,12.2,9.4
19981026,11,15.8,4.4,1.2,6.4,15.6
19981027,9.6,13.2,0.2,2.8,1.4,11.4
19981028,12.4,12,1.8,8,2.8,9.6
19981029,11.2,11.4,2,6.4,2.8,9
19981030,8.6,13.4,2.8,7.2,6,8.8
19981031,8,10.8,0.8,5.8,4.3,8.2
19981101,12.4,12.2,6.6,2.2,8.8,12.4
19981102,12.8,11,12.4,5.6,7.9,10.6
19981103,8.8,14.8,9,2.8,12,13
19981104,8,13.8,2.8,-2.4,10.6,15.2
19981105,7.6,10,-0.2,-3.2,7.4,12
19981106,6,7.8,-0.6,-0.4,7.6,13.6
19981107,5.4,6,-0.4,-0.4,7.8,13.6
19981108,14,6.6,5.8,3,6.8,11.6
19981109,15.2,8.6,3.6,5.4,4.8,10
19981110,10.4,10.8,8.2,6,4.9,10
19981111,8.4,9.2,7.6,4.6,6.8,12
19981112,8.8,7.6,6.6,0.8,8.8,14
19981113,8.3,11,4.4,0.8,7.4,9.4
19981114,9,8.6,2.8,-0.2,6.4,13.8
19981115,7.6,8.8,1,0.4,1.8,9
19981116,6,8.4,-1.4,2.8,6.2,9
19981117,3.9,8.6,-2.6,0.2,7.3,9.6
19981118,4.8,10,-2,-3.2,1.8,7.2
19981119,3.8,6.8,-3,-4,-3.2,5.6
19981120,3,3.6,-2,-3.6,-3.8,4.6
19981121,1,3.4,-4.4,-2,-6,0.6
19981122,-0.5,2.8,-6.6,-0.4,-7.3,1.2
19981123,4,2.6,-2.2,-7.2,-4,0.2
19981124,4.6,4,-5.4,-7.4,-6,1.6
19981125,8.2,5,-3.2,-3.8,-1.4,0.8
19981126,8.8,3.2,-4.2,-3.2,1.2,1
19981127,9.8,6.5,-3,-2.2,-2,3.2
19981128,8.6,10.4,-2.8,-0.2,3,2
19981129,4.4,7,-2.4,-5,2,0.8
19981130,4.4,5.8,-2.4,-6.2,-1.8,2
19981201,1,6.6,-3.4,-8.2,-6.6,-1.2
19981202,2.2,7,-5.6,-5.6,0.8,3.8
19981203,3.5,8,-5.4,-6,0.2,4.2
19981204,3.2,6.2,-3,-6.4,-0.8,0
19981205,5,4.4,-7,-7,-0.8,-3.2
19981206,5.4,4.4,-7,-5.6,-4.5,-2.2
19981207,3.8,3.6,-5.6,-5,-5,-2
19981208,3.2,2.6,-7.6,1,-5.2,-2.6
19981209,6.6,4,-5,1,-4.5,-1.8
19981210,9.2,4.8,0,1.8,-3.4,-2.6
19981211,10.2,9.4,8.8,3.4,2.8,2.6
19981212,12.4,9.2,1.6,2,5.2,8.7
19981213,11.6,8.8,0,4,0.6,6.8
19981214,12.2,7.6,1.8,6.4,-0.8,6.8
19981215,9.4,7.8,-1,5.6,-2.6,2.4
19981216,7.4,6,-2.4,5.4,-2.5,3.6
19981217,8.2,5,-5,5.4,-3,0.6
19981218,7.4,5.6,-5,2.4,-5.2,-0.6
19981219,8,3.6,-1.8,-1,-3.6,-0.4
19981220,6.5,5.6,-0.6,-5.8,-1.6,-0.6
19981221,3.2,4,-4.6,-6.8,-3,3.8
19981222,1,3.2,-5.8,1.8,-7,0
19981223,1.9,2.6,-5.5,-4.2,-2,1.8
19981224,6,5.2,-6,-5,-2.6,-1
19981225,5.4,2.4,-6,-5.2,-5.6,1.8
19981226,6.2,1.4,-5.2,1.6,-6.4,0.4
19981227,12.8,3.4,-1.6,-1.2,-4.6,0
19981228,6.2,6.4,-0.2,-2.8,-4.3,-0.4
19981229,7.4,6,-2.4,-2.4,-3.5,6.8
19981230,7.8,6.8,1.8,-3.2,5,6.2
19981231,6.6,10.8,-1.6,-6.2,2,3
19990101,6.6,7.8,-0.5,-6.4,0.2,2.6
19990102,8,6,-5,-5.4,1.7,-0.2
19990103,8.4,6.6,-4,-3.4,0.4,4
19990104,10.6,7,-2.2,0.6,-1.6,2.8
19990105,14,7.2,-3.4,3,-5.5,2.4
19990106,15.6,5.4,-4,3.2,-1,2
19990107,10.8,5.8,-1.8,1,-4,1.6
19990108,7.8,6.8,0.5,-1.2,-2.6,0.4
19990109,3.8,6.4,-0.4,-5.8,1.8,4.4
19990110,1.2,5.2,-1.4,-8.6,-2.2,1.4
19990111,0,2,-4.8,-10.6,-6,0.2
19990112,-0.5,1.2,-6.4,-10.8,-4,3.2
19990113,4.4,1.6,-5.6,-4.6,-4,1.6
19990114,7.6,5,-4.5,-3,-4.6,2.4
19990115,5,4,-2.6,-1,-0.5,-0.4
19990116,9.6,3,-3.2,-2.2,-3.6,1
19990117,5.4,8.4,-0.8,-6.4,1,5.6
19990118,5.2,8.7,-4.6,-8,-1.2,1.2
19990119,5.4,7,-1.2,-6,-6.4,-0.8
19990120,9.8,3.8,1,-2.8,-6.6,0
19990121,9.6,5.4,2.5,-2.8,0.5,1.8
19990122,7.8,7.4,3.4,-2.6,4.1,7.4
19990123,7.6,7.8,-1,-2.2,0.6,5.4
19990124,7.2,5.8,-3.8,-2.4,-3,0.6
19990125,8.6,4.4,-2.2,-0.4,-2.7,3.4
19990126,8.4,5.2,-0.5,-1.8,-2.2,1.4
19990127,8,6,0.6,-1.8,4.2,2
19990128,8.8,5.6,-2,-0.8,3.5,4.4
19990129,7.8,9,-3,-1.4,3.5,3.2
19990130,1.8,7,-0.2,-3,0,4.8
19990131,-2.2,1,-5.6,-8.8,-5.2,1.2
19990201,-1.6,-0.2,NaN,-9,-9.2,-2
19990202,2,0.4,NaN,-6.8,-9.5,-2.8
19990203,3.4,2.4,NaN,-4.6,-7.4,-2.4
19990204,3,5,NaN,0.2,-3.5,-1.2
19990205,6.4,7,NaN,0.2,-2.6,-0.4
19990206,7.2,5.2,NaN,0.2,2.8,4
19990207,6.2,6.4,NaN,-3.4,-0.6,6
19990208,5.4,7.6,NaN,-3.8,-1.5,0.4
19990209,1.6,9.2,NaN,-8.2,-0.6,2.4
19990210,-0.6,5,NaN,-10,-1.4,5.8
19990211,0.2,3,NaN,-8,-2.2,-2.4
19990212,2,-0.2,NaN,-9.2,-3,-2.6
19990213,-0.6,1.1,NaN,-13.2,-5.8,-1
19990214,-1.6,1.8,NaN,-14.4,-5.2,-1.8
19990215,4.4,1.2,NaN,-5.6,-8.6,-2.4
19990216,5.4,5.2,NaN,-3.2,-1.6,-3.8
19990217,7,5,NaN,-3.6,0.2,-0.6
19990218,8,5.2,NaN,-3.4,-3.4,2.6
19990219,8,6.9,NaN,-1,-3.4,0.8
19990220,9,8,NaN,0.8,-0.5,1.8
19990221,10,8,NaN,-0.4,0.5,1.8
19990222,7.2,6.6,NaN,-1.8,3.6,4.2
19990223,7.6,9,NaN,-2.4,4.2,4.4
19990224,6.4,10,NaN,-3.2,1.5,4.8
19990225,6.2,9,NaN,-4.4,4.9,6.4
19990226,7.6,8.6,NaN,-0.6,7.2,8
19990227,8.4,10.2,NaN,-1.2,4.4,7.6
19990228,7,9.6,NaN,-1.2,5.6,6.6
19990301,5.6,8,-2.8,-2,3.6,5.2
19990302,8.2,6.6,-2.4,0,-0.4,3.8
19990303,5.2,7,3,-4.8,2.3,4
19990304,4.4,9.2,0.8,-7,4,7.4
19990305,1.6,9,0,-7.2,1.6,3.4
19990306,0.2,6,-1,-7.2,0.8,3.2
19990307,3,4.2,-1.4,-6.4,1.4,1.6
19990308,10.6,5,3.6,-1.2,-2.4,4.8
19990309,12,7.4,-0.4,0,3.6,3
19990310,12.8,8,5,0.4,5,6
19990311,11.8,10.6,5.5,-0.8,4.8,8
19990312,12.6,12.8,1.2,-3.4,5.4,7
19990313,9.6,12.6,1,-1.2,6,9.4
19990314,9.4,10.6,2.6,0.4,8.2,10.6
19990315,9.4,12,5.8,0.2,7.5,8.6
19990316,9.4,10.6,4,0.6,6.2,7.6
19990317,8.8,10.2,0.6,2.2,2.2,8.4
19990318,8.4,7.9,1.4,1.4,4.8,6.6
19990319,8,9,1.8,0.4,1.8,7.8
19990320,5.4,8.8,-0.4,2.6,1.6,6.6
19990321,7.6,8.4,-3,2.2,3.4,11.8
19990322,7.4,8.6,0.2,-1,3.5,8
19990323,7.6,9,-2,0.8,3.8,10
19990324,8,7.2,2,-1,5,9.6
19990325,6,8,1.2,-5.8,6.8,10.6
19990326,4.2,8.2,0.6,-6.4,2.8,6.4
19990327,5,6.6,1.8,-6,1.6,8.4
19990328,5.2,5.5,0.4,-5.2,2,8.6
19990329,6.4,6.4,3.5,-1.6,1.6,5.4
19990330,9.4,7.2,0,1.2,3,7.6
19990331,10,9,1.5,3.4,5.6,8.6
19990401,10,8,6.2,0,5.4,10.8
19990402,12.4,10.2,2.8,-1,4.4,7.4
19990403,13.6,11,2.4,3,3.4,9.4
19990404,12,11.5,4.5,6.4,7.6,9.8
19990405,12.4,12.3,5.4,8.6,8.2,11
19990406,10.4,12,6,9,8.2,11.4
19990407,9.4,11.4,6,0.6,7.8,11.4
19990408,8.6,10,1.6,-1,4.2,13.4
19990409,8.6,7.6,1.2,-2.8,0,11.6
19990410,8.4,8.4,-0.5,2.8,4.6,7.2
19990411,8,9.7,3.2,1.4,4.2,9
19990412,8.6,10,0,0.8,2.6,10.6
19990413,7.4,11,1.6,-2.6,7.5,13.8
19990414,5,11,-0.4,-1.4,1.8,10.2
19990415,3,6,-0.5,-6.8,0.3,10
19990416,2.4,5.2,-1,-7.2,-2.4,6.8
19990417,4.6,8,2.5,-5.6,3.4,10.4
19990418,6,8,-2,-5.6,-0.6,4.6
19990419,7,8.8,0,1.4,2.6,7
19990420,10.6,11.4,10,3.8,7.2,8.2
19990421,9.6,13.6,6.6,0.4,11,14.8
19990422,8.4,11.8,6,-1.4,7.6,10.2
19990423,9.2,10.8,5.4,-1,5,12.8
19990424,8.8,9.2,1.2,-1.2,3.4,8.8
19990425,9.4,9.6,3.8,-0.4,5.4,9.6
19990426,8,12,4.8,-1.6,7,11
19990427,9.6,13.6,5,-1.2,7.4,10
19990428,9.6,13,4,-1,7.6,6.2
19990429,9.4,11.4,7.4,-1,5.2,11.6
19990430,13,11.2,7,0.8,6.4,11.4
19990501,12,11.8,6.8,1,7.6,10.8
19990502,12.2,14,9,1,9.2,11
19990503,11.8,14.8,7.2,1.8,9,14.4
19990504,10.8,13,8.6,3,11.4,14
19990505,10.6,13,11,4.8,10.8,15.2
19990506,11.4,15,10.4,5,5.8,13.6
19990507,11.2,15.8,8.8,2,11.8,15.6
19990508,10.6,14.6,3.4,0,11,13.8
19990509,13.4,14,5.4,5,11,11.8
19990510,13.8,14,7.6,7.4,12.2,13
19990511,14,16.4,10.2,8.4,14,13
19990512,15,15.8,9,11.2,11.4,15.2
19990513,14.2,15.6,11,8.8,14.2,17.6
19990514,12.6,16,10.6,5,13.8,15.4
19990515,10.6,16.8,7,2,14,16.6
19990516,10.4,16.8,7.4,1.6,10.2,11.8
19990517,10,16,7,-1.4,9,11.4
19990518,10.2,14,6.6,-0.4,8.6,10.6
19990519,10,12,5,-2,6.6,8.6
19990520,10.6,12.6,4.4,0,4.6,8
19990521,10.6,13.4,5,1.2,5,10.8
19990522,11.2,14,7,4.6,6.2,14.6
19990523,11.2,14.8,7.8,8.2,9.5,13
19990524,12.4,15.6,9.4,10,10,14.4
19990525,13.4,14.5,10.6,10.6,11.4,15
19990526,12.6,15,11.8,11.4,15.2,17.4
19990527,15.2,17,11.6,6.6,13.3,16.6
19990528,14.8,18,7.6,6,11,15.2
19990529,15.2,19,11.2,7.8,13.4,16.8
19990530,14.8,18.2,9,7.4,16,15.2
19990531,15.2,17,9,8.2,18.6,18.8
19990601,15.4,18,12.2,7.8,15.8,17.8
19990602,13.8,19,10.6,5.2,13.2,15.6
19990603,13.8,18,9.4,3.8,11.5,14.2
19990604,13,15,5.4,2.6,12,14.8
19990605,11,17.8,10.4,3.2,13.6,15.6
19990606,11,16,4.4,-0.4,13.5,14.5
19990607,11.4,16.4,8.5,3,11,12.4
19990608,11.4,16,5.6,5.2,16.2,14.8
19990609,11.6,17.2,9.2,7,12.4,16.6
19990610,12.2,17,9.4,7.8,12,16.8
19990611,12.8,14.8,9.6,9,12,17.2
19990612,12.6,16.6,10.4,10.6,14.2,17.8
19990613,12.6,17.8,11.4,8.2,14,17.2
19990614,12,17,10.2,8,11.9,18
19990615,13.4,18,9.6,10.8,14,17.8
19990616,14.6,19.2,12.6,12.6,15.2,20.2
19990617,15.6,18.4,10,6.6,15.4,18.5
19990618,15.2,20.6,10,6.4,12,16.8
19990619,14.2,19.6,9,8.8,9.8,19.4
19990620,14.6,19,9.6,11,13,19.6
19990621,13.6,18.6,11.4,13.2,13,19.4
19990622,12.2,18,8.6,12.8,16,19.8
19990623,13,16.8,12.6,14.2,15,20.4
19990624,14.8,16.8,14.6,13.6,14.5,19.5
19990625,16,16,13.5,12.6,14.5,17.8
19990626,14.6,17.6,10.6,8,14.5,16
19990627,14,19,9.6,5.4,15.4,16.6
19990628,14,19,8.4,6.4,13.8,17
19990629,15.2,18.6,13.4,12.4,15.4,15.2
19990630,16.2,18.8,12,13.6,17.4,17.6
19990701,14.6,19,13.8,18,18.8,20.8
19990702,16.8,17.2,17,15.6,22,22.4
19990703,15.4,21,13.4,12.4,18.6,20
19990704,16.4,19.6,14.8,8.6,13.8,18.2
19990705,15.6,21.6,10.2,7.2,18.6,18.4
19990706,15.4,20.8,8.4,5.6,15.3,17.8
19990707,16,19.2,10,11.8,20,20.6
19990708,16,20.6,11.4,16.4,16.8,21.6
19990709,15.8,20.2,14.6,16.4,16.5,22.6
19990710,17,21.2,14.6,15.8,16.5,20.4
19990711,17.6,21,14,11.2,16,19.2
19990712,18.2,19.4,13.2,7.8,16.2,19.8
19990713,17,20,12.8,8.8,17.8,20.4
19990714,16.6,21,12,11.6,15,19
19990715,17,21,13,15.8,17.8,20.4
19990716,16.8,20.7,14.2,18.2,19.8,22
19990717,17.6,22,15.6,17,17.6,20.4
19990718,15.8,21,13.8,13,18.2,19.4
19990719,16,20.6,13.6,12,17.2,16.6
19990720,17,21,13.4,12.8,17.5,18.6
19990721,18.2,20,14,16.8,18.8,22.6
19990722,16.4,21.8,14.4,18.4,18.6,19.6
19990723,14.6,20,12,17.2,19.2,21.4
19990724,14.6,20.8,14,17.4,20,18.4
19990725,17.6,20.6,15.5,15.6,17.8,19.4
19990726,17.6,22,13.8,11.8,17.8,18
19990727,17.8,20,12.4,7.6,15.2,17.6
19990728,17.2,19.5,14,8.8,14.4,17
19990729,17.4,21.6,13.4,12.6,14.5,18.6
19990730,18.2,21,16.5,12.2,17.4,19.6
19990731,18.4,21,16.2,12.4,18.2,18
19990801,17.4,20.4,16.2,12.4,17.3,19
19990802,17.8,23,15.8,13.2,17.6,19.4
19990803,16.8,23,14.4,11.8,17.9,20
19990804,17.8,24.2,16.4,10.8,19,21.2
19990805,17.4,23.8,11.6,10.8,18.2,19.4
19990806,17.4,23.5,15,12.4,19.6,21
19990807,16.6,24,12.6,6.8,19.5,22.2
19990808,19.6,24,13.4,6.2,17,20.4
19990809,16.2,22.6,10.2,6.6,14.5,17.6
19990810,16.4,22,11.8,7.2,11.6,16.4
19990811,15.6,21.8,9.2,10.6,16.2,17
19990812,17.2,20.8,11,11,15.8,18.4
19990813,15.8,19.2,11.6,11.6,19.7,17.6
19990814,15.6,21.8,10.8,13,16.6,20.6
19990815,18.4,21.8,12.6,16.2,19.4,21.4
19990816,18,21.8,14.4,11.8,22,22.6
19990817,17.4,22.8,12.2,10.6,20,18.8
19990818,16.2,23,9.6,10,15.6,18
19990819,16,23.4,10.2,12.6,19.8,17.5
19990820,15.6,23,10.8,13.8,16,17.6
19990821,15.6,21.8,11.4,14.2,18.6,18.2
19990822,16.2,22,12.2,14.4,17,18.2
19990823,16.4,21.6,10.6,14.8,17.8,19.4
19990824,18.4,22.4,13.4,17,22.6,23.2
19990825,19.2,22.6,13.6,14.6,20.6,24
19990826,19.2,23,13.2,11.6,19.8,19.6
19990827,19.6,22.4,11.4,13.4,18,18.4
19990828,18.6,23.4,11.4,13.6,16,18
19990829,17.6,20.4,12,13.2,14.4,18.4
19990830,17.4,21.2,16.2,13.8,19.6,17.6
19990831,18.2,20.6,12.8,13.8,19.5,19.2
19990901,17.2,21.5,16,11,12,20.4
19990902,19.2,21.8,13.6,11.2,0,19.4
19990903,18.8,20.4,13.6,10.4,0,18
19990904,18.2,19.8,12.5,10.6,0,20.2
19990905,18,20.8,14.4,9.2,0,17.8
19990906,18.6,20.4,12.4,9.6,0,18.4
19990907,18.6,20.4,11.2,8.4,0,16.6
19990908,16.2,18.8,11.3,10.4,0,17.4
19990909,19.2,20.4,11.8,12.4,0,19.2
19990910,17.4,20.6,13.2,11.4,0,18
19990911,19.8,19.8,12.4,11.2,13,18
19990912,16.8,19,12.4,13,15,19
19990913,13.2,18,11.2,7,15.5,19
19990914,13,18.2,8.2,6.6,13.8,17
19990915,13.4,18,7,4.8,12,11.8
19990916,13.4,17.4,7.4,8.4,8.4,13.4
19990917,13.8,17.6,11.6,3.4,13.8,15
19990918,12.4,17.8,9.2,3.4,9.6,12.4
19990919,12.8,17,9.8,1.6,11.4,15
19990920,12.4,14.8,8.8,1.4,7.8,12
19990921,16.2,16,11,6.2,11.2,14.6
19990922,20.6,16.8,14.8,8,10.6,16
19990923,18.4,17.6,12,6.4,11.3,16.2
19990924,17,19,12.6,7.6,12.2,18
19990925,14,18.4,10,4,13.4,17.2
19990926,13,18.4,7.6,2.6,9.3,15.2
19990927,16.6,15.8,7.5,3.6,11.8,14
19990928,15.4,18,10.8,5.8,9.4,14.8
19990929,16.4,16,7.6,8.2,10.2,15
19990930,13,17.2,8.4,4.2,11.8,15.4
19991001,14,16.8,3.6,5,6.6,15.4
19991002,13.2,16.3,7.2,8.6,10.2,13.8
19991003,11,16.2,6.6,2.4,8.3,13.4
19991004,11,14,2.4,1,12.4,14
19991005,9.8,13.6,6,4.2,14,14.6
19991006,6.8,14.2,7.8,5.6,13,17
19991007,10.8,12.8,6.4,5.8,11.7,16.6
19991008,10.4,13,7.6,6,10,NaN
19991009,10,12.6,4,5.8,6.2,15.6
19991010,10.4,12.8,3,6.4,8.4,13.6
19991011,12.8,12.2,8.6,8,12.6,16
19991012,13.2,16.4,12,7,12.8,17.6
19991013,15.2,16,10.8,5.8,10.2,17
19991014,14.8,16,8.8,5.2,9.6,15.2
19991015,13.6,16.4,7.6,4.8,7.5,15.4
19991016,15,15,8.2,5.8,8.4,NaN
19991017,13,15.2,4,1.6,11.4,12.6
19991018,11.6,12.8,7.6,1.4,9.2,NaN
19991019,10.6,11,7.2,1.4,6.4,13
19991020,11.2,12.2,8.8,1.2,9.5,NaN
19991021,11.6,14.6,8.4,1,9.2,11.6
19991022,15.8,15.4,9.4,2.4,12.2,NaN
19991023,15.4,16,9.4,2.4,10.8,16
19991024,13.6,17.4,7.2,-0.2,10.7,14.7
19991025,13.4,14,5.6,-0.8,7,12.4
19991026,12.6,13,5.4,1.8,6.2,NaN
19991027,13.2,13.6,6.6,5.6,12.5,13.4
19991028,18.6,15,12.4,8.6,11,16.8
19991029,19.4,15,11.4,6.4,13,16.4
19991030,13.4,16.6,11,5,10.6,15.6
19991031,12,15.6,11,6.8,6.8,13.6
19991101,19.2,13,11.6,6.4,8.5,11.2
19991102,11,15.8,6.6,-0.6,7.8,11.4
19991103,8,11.8,0.6,-1.2,2.6,9.2
19991104,5.6,9,-2.6,4.8,0.8,9.2
19991105,10,7.6,1.2,2.6,0.5,9.6
19991106,10.4,10,8,2,11.4,9
19991107,8.4,7.6,4.2,0.2,4.6,8.6
19991108,7.4,8,1,1.8,-0.2,11
19991109,9,8.6,-0.4,1.6,-1.8,5.8
19991110,6.6,8,-1,-2.6,1.8,7.6
19991111,4,8.4,-0.8,-5,5.9,6
19991112,4.4,9,-1.5,-4.4,5,NaN
19991113,5.6,7.6,1,-5,3.2,4
19991114,5.4,6,2.2,-5,-1.5,4.4
19991115,6,6.8,-1.4,-4.4,3.4,4.5
19991116,6.6,5,-1.8,-5.4,-1.4,3.8
19991117,8,3.6,-3.4,-4,-2.5,1.2
19991118,8.4,6,-3.6,-3.4,0.3,2
19991119,1.8,5,2.4,-7,3.2,2.2
19991120,-0.6,3,-4.4,-8.4,-4.6,3.4
19991121,-0.8,0.8,-3.6,-8.6,-3.8,-0.6
19991122,0.6,0,-6,-8.6,-2.6,0.6
19991123,4.4,3,-2.6,-6,-4.8,1
19991124,5.4,4,-4.5,-1.8,-5.2,2
19991125,3.6,4.2,-1.2,-2,-5.4,1.4
19991126,6.4,5,-2.6,-2.4,0.4,2
19991127,4.8,4.8,-6.4,-2.4,-3,1.2
19991128,8.2,5.2,-4.6,-3,-2.9,4
19991129,9.8,9.4,0.2,-0.8,-0.4,5.6
19991130,8.2,8,2,-0.6,5.4,10.6
19991201,7,9.2,-2.4,0.6,5.8,7.6
19991202,4.6,7.8,-2.4,2.4,2.2,6.4
19991203,4,5.6,-4.2,2.6,4,5.4
19991204,7.4,5.7,-0.2,-0.6,0.6,8.2
19991205,6,5.8,-1,-3,0,9.4
19991206,3,3.4,-3.6,0.4,-2.4,5.2
19991207,6.2,4.2,-5.4,1.6,-2.2,6.4
19991208,5.4,3.8,-5.4,-3.4,-2.4,3.8
19991209,5,1,1.4,-5.2,0.8,7.4
19991210,3.6,7.8,0.2,-6,1.5,5.8
19991211,9.8,6.2,4.6,-1.6,2.4,2
19991212,7,10,-0.5,-2.2,7.6,NaN
19991213,6.6,6.6,-3,-4,7,12.4
19991214,7.2,6.6,8.2,3,8.2,13.6
19991215,2,6.4,-1.8,-8.4,0,9.6
19991216,0.2,3,-4,-9.4,-3.2,3.4
19991217,2,1.2,-4,-7.2,-7.6,0.6
19991218,6.4,3,-4,-5.2,-4,0.4
19991219,7.6,7,-1.4,-2.4,2.9,1
19991220,-0.4,5.4,-0.6,-3.6,-1.8,5.4
19991221,-0.4,3.2,-3.6,0,-6.2,1
19991222,8,3.8,-0.8,-0.2,-6,0.6
19991223,8.8,6.2,-0.4,-0.6,-4.8,1
19991224,8.6,4.6,5.2,-0.2,-5,0.5
19991225,9.8,9.4,7.2,-0.4,2.2,NaN
19991226,11.4,12.6,9,2.2,9.2,8
19991227,7.6,16,6.6,-2,10,NaN
19991228,5.6,9.8,2,-4.2,5.4,12.8
19991229,3.8,4.6,-1,-7.6,0.8,10.2
19991230,3.4,1.6,-4.4,-6.8,-1.4,7.2
19991231,6,4.2,-5.6,-1.8,-1.2,2.8
20000101,7.2,4.4,-5,-0.2,-4.4,0.8
20000102,7.4,4.8,-5.4,1.8,-3.2,2
20000103,5.8,4,-5,-0.2,-0.6,1
20000104,7.4,3.6,-5.5,-0.4,-4.5,2.6
20000105,7,3.4,-4,-3.6,-3.6,1.6
20000106,6.6,3.4,-4,-4,-6,NaN
20000107,7.6,2.2,-3.2,-1.8,-5.6,0.8
20000108,9.2,6.6,-4.6,-1.8,-5.1,-0.8
20000109,4.6,7.8,-0.8,-6,-4,NaN
20000110,3,6,-3.2,-7.4,0.5,5
20000111,1.2,3.8,-5.4,-5.4,-2.6,2.2
20000112,0,1.4,-5.4,-4.2,-4.5,NaN
20000113,4,2,-4.4,-4.8,-5.6,0.4
